SKU,Nombre,Precio,Marca,Laboratorio,Codigo_Barras_1,Codigo_Barras_2,Codigo_Barras_3,Codigo_Barras_4,Categoria,Es_Medicamento
54755,Herbolaria Milenaria Shampoo X200,6932.29,TIO NACHO,GENOMMA PERFUMERIA,7798140256786,7798140252672,,,Cremas y Máscaras Faciales,
54757,Fotoprotector Isdin Fusion Water Pediatrics SPF 50,78614,ISDIN,ISDIN PERFUMERIA,8429420196377,8470001838902,,,Solar,
54758,FotoUltra Isdin Age Repair SPF 50,93378.7,ISDIN,ISDIN PERFUMERIA,8429420190986,8429420139237,,,Solar,
548,Alidase Com X10,8332.15,Bernabo-Microsu,BERNABO-MICROSU,7792175000147,,,,Medicamentos Bajo Receta,true
54801,Atopix Espuma Limpieza X130,22680,Atopix,Cassara,7795373001619,,,,Venta Libre,true
54821,Pantocas Com 20X60,19244.5,Casasco,Casasco,7791909385079,,,,Medicamentos Bajo Receta,true
54822,Pantocas Com 40X60,38218.2,Casasco,Casasco,7791909385376,,,,Medicamentos Bajo Receta,true
54825,Cetaphil Sun Repaire - After Sun Hidratante Facial/ Corporal X 100Ml,1835.89,Cetaphil,GALDERMA PERFUMERIA,7612076457034,,,,Solar,
54827,Cetaphil Sun - Locion Facial/ Corporal Fps 50+ X 100Ml,2238.22,Cetaphil,GALDERMA PERFUMERIA,7612076457355,,,,Solar,
54828,Cetaphil Sun - Spray Facial/ Corporal Fps 30 X 150Ml,2127.86,Cetaphil,GALDERMA PERFUMERIA,7897930775923,,,,Solar,
54829,Sun Kids - Locion Facial/ Corporal Fps 50+ X 150Ml,26847.6,Cetaphil,GALDERMA PERFUMERIA,7612076457430,,,,Solar,
54830,Shampoo Prov Essentials Micelar X200ml,969.22,PANTENE,PROCTER & GAMBLE,7500435168144,7500435175999,7500435128599,,Shampoo,
54831,Shampoo Prov Essentials Micelar X400ml,1470.44,PANTENE,PROCTER & GAMBLE,7500435168151,7500435175968,7500435128612,,Shampoo,
54832,Acondicionador Prov Essentials Micelar X400ml,1470.44,PANTENE,PROCTER & GAMBLE,7500435168496,7500435176293,7500435128650,,Acondicionadores y Cremas,
54833,Acondicionador Prov Essentials Micelar X200ml,969.22,PANTENE,PROCTER & GAMBLE,7500435168175,7500435175951,7500435128636,,Acondicionadores y Cremas,
54840,Jabón líquido Palmolive Naturals Jazmin y Cacao 250 Ml,3311.53,PALMOLIVE,COLGATE PALMOLIVE,7891024117903,,,,Jabones y Geles de Ducha,
54841,Jabón líquido Palmolive Naturals Jazmin y Cacao 200 Ml,525.74,PALMOLIVE,COLGATE PALMOLIVE,7891024035696,,,,Jabones y Geles de Ducha,
54842,Jabón En Barra Palmolive Naturals Jazmín Y Manteca De Cacao 125G,1062.8,PALMOLIVE,COLGATE PALMOLIVE,7509546697550,,,,Jabones y Geles de Ducha,
54845,Jabón líquido Palmolive Naturals Jazmin y Cacao 221 Ml,409.41,PALMOLIVE,COLGATE PALMOLIVE,7509546070261,,,,Jabones y Geles de Ducha,
54847,Bertel Com 80X28,103410,Elea Phoenix,Elea Phoenix,7796285280949,,,,Medicamentos Bajo Receta,true
54848,Bertel Com 40X28,78166.5,Elea Phoenix,Elea Phoenix,7796285280932,,,,Medicamentos Bajo Receta,true
54853,Alergical Com 5X10,13077.6,Nova Argentia,Nova Argentia,7798129413957,,,,Medicamentos Bajo Receta,true
54854,Alergical Com 5X30,32759.1,Nova Argentia,Nova Argentia,7798129413964,,,,Medicamentos Bajo Receta,true
54855,Alergical Got X20,19539.7,Nova Argentia,Nova Argentia,7798129413971,,,,Medicamentos Bajo Receta,true
54861,Acondicionador Baby Dove Humectación Enriquecida 200 ml,6285.29,DOVE,UNILEVER,7891150036390,,,,Acondicionadores y Cremas,
54864,Shampoo Cabello Claro Baby Dove Humectación Enriquecida pH Neutro 200 ml,6285.29,DOVE,UNILEVER,7891150045316,,,,Shampoo,
54865,Shakira Dream (M)Edt X50Ml,21590.6,SHAKIRA,Puig Argentina,8411061916964,,,,Fragancia Femenina,
54866,Shakira Dream (M)Edt X80Ml,36686,SHAKIRA,Puig Argentina,8411061916933,,,,Fragancia Femenina,
54880,Antitranspirante Dove Invisible Dry Barra 50 Gr,6485.92,DOVE,UNILEVER,75082741,75080150,,,Desodorantes Femeninos,
54891,Solar Fps30 Barra Protectora X14,16601.3,DERMAGLOS,ANDROMACO COSMETICOS,7793742002670,,,,Protectores Solares,
54892,Protector Solar FPS30 Efecto Seco x180gr,19537.2,DERMAGLOS,ANDROMACO COSMETICOS,7793742003813,,,,Protectores Solares,
54893,Protector Solar Labial Dermaglós FPS30 x3.4g,11542.2,DERMAGLOS,ANDROMACO COSMETICOS,7793742002687,,,,Protectores Solares,
54894,Protector Solar Niños Fps50 x180ml,26136.1,DERMAGLOS,ANDROMACO COSMETICOS,7793742003790,,,,Protectores Solares,
54896,Nutribaby Organico Mix Frutas Sachets Pouch X90Gr,1320.99,Nutribaby,Nutribaby S.A.,7798181640933,,,,Leches y Alimentos,true
54897,Nutribaby Organico Manzana Sachets Pouch X90Gr,1320.99,Nutribaby,Nutribaby S.A.,7798181640926,,,,Leches y Alimentos,true
54907,Anthelios Uvmune 400 Crema Hidratante Con Color FPS50+ x50gr,45185.6,LA ROCHE POSAY,LA ROCHE,3337875797689,3337875589185,,,Solar,
54917,Photoderm Nude Touch Tinte Muy Claro F.50+ Crema X40Gr,59425.6,Bioderma,Bioderma,3701129803455,,,,Solar,
54918,Photoderm Nude Touch Tinte Dorado F.50+ Crema X40Gr,66278.8,Bioderma,Bioderma,3701129803462,,,,Solar,
54919,Antimicon Com 150X8,55955.1,Casasco,Casasco,7791909388544,,,,Medicamentos Bajo Receta,true
54920,Desloramar Com 5X7,5750,Mar,Mar,7798074620578,,,,Medicamentos Bajo Receta,true
54921,Desloramar Com 5X14,9930,Mar,Mar,7798074620585,,,,Medicamentos Bajo Receta,true
54922,Desloramar Cort Com 5X10,9910,Mar,Mar,7798074620608,,,,Medicamentos Bajo Receta,true
54923,Desloramar Cort Sus X60,10670,Mar,Mar,7798074620615,,,,Medicamentos Bajo Receta,true
54924,Desloramar Sus X60,9625,Mar,Mar,7798074620592,,,,Medicamentos Bajo Receta,true
54925,Arlyt Express Sol X60,7718.07,Arlyt,Berpharma,7798195030201,,,,Óptica,true
54926,Arlyt Express Sol X500,21538.8,Arlyt,Berpharma,7798195031062,,,,Óptica,true
54929,Arlyt Premium Sol X60,8436.03,Arlyt,Berpharma,7798195030218,,,,Óptica,true
5493,Espuma Para Afeitar Gillette Foamy Sensitive 322 ml,6006.64,GILLETTE,PROCTER & GAMBLE,7500435186780,47400241459,,,Afeitado y Depilación,
5494,Espuma Para Afeitar Gillette Foamy Regular 312 G,14685.4,GILLETTE,PROCTER & GAMBLE,7500435224604,3014260273903,,,Afeitado y Depilación,
54940,Diapresan A 160/5 Mg Comp.Rec.X 30,47566.2,Montpellier,Montpellier,7795378005735,,,,Medicamentos Bajo Receta,true
54941,Diapresan A 160/10 Mg Comp.Rec.X 30,49588.2,Montpellier,Montpellier,7795378005742,,,,Medicamentos Bajo Receta,true
54942,Betahistina Richet Com 24X30,24040.6,Richet,Richet,7795336293143,,,,Medicamentos Bajo Receta,true
54943,Arlyt Klinner Limpiador De Anteojos Aerosol X35Ml,5923.17,Arlyt,Berpharma,7798195031109,,,,Óptica,true
54944,Promeclim Com.Vag.X10,31563.3,Raymos,Raymos,7791763338068,,,,Medicamentos Bajo Receta,true
54945,Promeclim Com.Vag.X20,58367.1,Raymos,Raymos,7791763338075,,,,Medicamentos Bajo Receta,true
54946,Regulane Com X30,14609.8,Finadiet,Finadiet,7791171102084,,,,Medicamentos Bajo Receta,true
54951,1 Negro Pomo X60Grs,3541.48,Alta Moda,Alfaparf,7798180960872,,,,Coloración Permanente,
54953,12.00 Rubio Platino Pomo X60Grs,3541.48,Alta Moda,Alfaparf,7798180960902,,,,Coloración Permanente,
54955,4 Castaño Medio Pomo X60Ggrs,3541.48,Alta Moda,Alfaparf,7798180960933,,,,Coloración Permanente,
54956,5 Castaño Claro Pomo X60Ggrs,3541.48,Alta Moda,Alfaparf,7798180960940,,,,Coloración Permanente,
54957,6 Rubio Oscuro Pomo X60Grs,3541.48,Alta Moda,Alfaparf,7798180960957,,,,Coloración Permanente,
54958,7 Rubio Medio Pomo X60G,3541.48,Alta Moda,Alfaparf,7798180960995,,,,Coloración Permanente,
54959,8 Rubio Claro Pomo X60G,3541.48,Alta Moda,Alfaparf,7798180961022,,,,Coloración Permanente,
54960,9 Rubio Clarisimo Pomo X60Grs,3541.48,Alta Moda,Alfaparf,7798180961053,,,,Coloración Permanente,
54961,Bálsamo Emoliente A-derma Exomega Control Pieles Atópicas 200 ml,68310,A-Derma,PIERRE FABRE,7798095419694,,,,Corporal,
54962,Crema Emoliente Aderma Exomega Control 200ml,61065,ADERMA,PIERRE FABRE,7798095419717,,,,Corporal,
54966,Banana Boat Advanced Protection F50 Crema X180,16479.9,Banana Boat,BUHL,79656086843,,,,Protectores Solares,
54967,Banana Boat Advanced Protection F50 Spray X170,24048.1,Banana Boat,BUHL,79656119732,,,,Protectores Solares,
54968,Banana Boat Dry Balance Sport F50+ Spray X170,24954.5,Banana Boat,BUHL,79656525243,,,,Protectores Solares,
54992,Pradaxa Cap 110X60,417903,Boehringer Alemana,Boehringer Alemana,4048846010933,,,,Medicamentos Bajo Receta,true
54993,Pradaxa Cap 150X60,417903,Boehringer Alemana,Boehringer Alemana,4048846010940,,,,Medicamentos Bajo Receta,true
55008,Folvite Cap X90,52950,Eurolab,Eurolab,7798122341295,,,,Medicamentos Bajo Receta,true
55022,Set Estuche Antonio Banderas Her Secret Temptation EDT (M) + Deo,35309,ANTONIO BANDERA,Puig Argentina,8411061067642,,,,Fragancia Femenina,
55023,Antonio Banderas Her Golden Secret(M)Est(Edtx80+Deo),39352.8,ANTONIO BANDERA,Puig Argentina,8411061067628,,,,Estuches,
55030,Shakira Dance Estuche (Edtx80+Lip Gloss),39441.6,SHAKIRA,Puig Argentina,8411061067772,,,,Estuches,
55031,Saxenda 6Mg/Ml Prellenada Lap 3X3Ml,642517,Novo Nordisk,Novo Nordisk,7798058931768,,,,Medicamentos Bajo Receta,true
55038,Protector Solar Avene Emulsión Cleanance SPF 50+ 50ml,50301,AVENE,PIERRE FABRE,7799075000048,,,,Solar,
55042,Bagovit Solar Spray Fps 20 X200 Ml,1710.38,Bagovit,Bago,7790375003456,7790375001360,,,Protectores Solares,
55043,Bagovit Solar Gel Post Solar Con Aloe Vera Al 80% X200,18865.9,Bagovit,Bago,7790375267766,,,,Post Solares,
55047,Gel Exfoliante Garnier Pure Active 3 En 1 Carbón X 150 Ml,1767.57,Garnier,GARNIER,3600541895560,,,,Limpieza y Desmaquillante,
55048,Agua Micelar Todo en 1 Garnier 400ml,14185.3,Garnier,GARNIER,7509552455557,,,,Limpieza y Desmaquillante,
55049,Sérum Anti-Imperfecciones Con Ácido Salicílico X30ml,33270.8,Garnier,GARNIER,7509552875461,,,,Cremas y Máscaras Faciales,
5505,Cartuchos Para Afeitar Gillette Mach3 x2u,11143.2,MACH3,PROCTER & GAMBLE,47400179240,7500435198097,,,Afeitado y Depilación,
55053,Gel de Limpieza Anti-Imperfecciones Garnier x200ml,16141.1,Garnier,GARNIER,3600542528122,,,,Cremas y Máscaras Faciales,
55056,Agua Micelar Pure Active Garnier 400ml,9001.36,Garnier,GARNIER,3600541594937,,,,Limpieza y Desmaquillante,
55057,Mascara Farma Clean Diamante X2Un,4950.89,Farma Clean,FORM,7798193950532,,,,Cremas y Máscaras Faciales,
55058,Mascara Farma Clean Arcilla Verde X2Un,4950.89,Farma Clean,FORM,7798193950556,,,,Cremas y Máscaras Faciales,
55059,Mascara Farma Clean Carbon Activado(Black) X2Un,4950.89,Farma Clean,FORM,7798193950518,,,,Cremas y Máscaras Faciales,
5506,Cartuchos Para Afeitar Gillette Mach3 4 Unidades,3323.58,MACH3,PROCTER & GAMBLE,47400179660,7702018332229,,,Afeitado y Depilación,
55060,Mascara Farma Clean Oro 24K (Gold) X2Un,4950.89,Farma Clean,FORM,7798193950525,,,,Cremas y Máscaras Faciales,
55062,Mascara Farma Clean Labios Gruesos X2Un,4950.89,Farma Clean,FORM,7798193950563,,,,Cremas y Máscaras Faciales,
55063,"Dinadom Com 0,1X30",73368.3,Dominguez,Dominguez,7795327000019,,,,Medicamentos Bajo Receta,true
55065,Men Intimo Depilatoria Crema X95,9929.12,Depimiel,Depimiel Srl,7794728013864,,,,Afeitado y Depilación,
55069,Emulsión Aveno x400ml,37982.9,Aveno,ANDROMACO COSMETICOS,7793742004391,,,,Corporal,
55078,Farma Protect Fps35 Sobres 4X8Gr,495.09,Farma Clean,FORM,7798193950600,,,,Protectores Solares,
55079,Farma Protect Fps65 Sobres 4X8Gr,871.39,Farma Clean,FORM,7798193950594,,,,Protectores Solares,
55080,Farma Protect Aloe Sobres 4X10Ml,2772.53,Farma Clean,FORM,7798193950617,,,,Post Solares,
55081,Farma Protect Autobronceante Express Sobres 4X8Gr,2772.53,Farma Clean,FORM,7798193950648,,,,Autobronceantes,
55082,Leche Emoliente Aderma Exoma Control 400ml,91080,A-Derma,PIERRE FABRE,7798095419670,,,,Corporal,
55083,Crema Emoliente Aderma Exomega Control 400ml,91080,ADERMA,PIERRE FABRE,7798095419724,,,,Corporal,
55086,Atrostop T Caliente Sob X6 De 5Gr,9000,Atrostop,Excelentia Medic.,7798074284800,,,,Medicamentos Bajo Receta,true
55099,Desodorante Antitranspirante FreshCare Granada x150ml,5313.12,DOVE,UNILEVER,7791293033266,7791293048499,,,Desodorantes Femeninos,
55100,Antitranspirante Roll-On Dove Go Fresh Granada Y Verbena 50 Ml,3588.75,DOVE,UNILEVER,78935068,,,,Desodorantes Femeninos,
55113,Kosiuko Shine Neceser(Edp x 100 + Deo x 127),3628.59,Kosiuko,Padoc,7798332020584,,,,Fragancia Femenina,
55116,Rainbow For Woman Aerx127,5975.46,Boos,PADOC (ACTIVE COSM.),7798332020263,,,,Desodorantes Femeninos,
55117,Protector Diario Anatomico Con Perfume X20,940.12,Doncella,Lenterdit,7790940233264,,,,Protección Femenina,
55118,Refuerza Pañal Maxi X10 Un,539.33,Nonisec,Lenterdit,7790940516633,,,,Higiene del Adulto,
55120,Detox Crema X400,12885.5,Goicoechea,GENOMMA PERFUMERIA,7798140259084,,,,Cremas y Máscaras Faciales,
55127,Pañales Pampers Confort Sec Extra Plus Talle XXG 8 Un,4470.91,PAMPERS,PROCTER & GAMBLE,7500435188982,7500435168878,7500435133180,,Pañales,
55128,Pañales Pampers Confort Sec Extra Plus Talle RN+ 36 Un,7044.12,PAMPERS,PROCTER & GAMBLE,7500435205573,7500435188920,,,Pañales,
55131,Amoxi.Clavu.Richet Com 1000X16,29946.4,Richet,Richet,7795336074223,,,,Medicamentos Bajo Receta,true
55149,Levadura Cerveza Garden House Comprimido 500X60,11210,Garden House,Garden House,7798143170287,,,,Suplementos y Complementos,true
55163,Tampón Nosotras digital mini X8,3848.04,Nosotras,Aconcagua,7702026194703,7702026190774,7702026176334,,Protección Femenina,
55164,Tampón Nosotras digital regular X8,3848.04,Nosotras,Aconcagua,7702026194581,7702026190750,7702026176341,,Protección Femenina,
55165,Tampón Nosotras digital super X8,3848.04,Nosotras,Aconcagua,7702026194697,7702026190767,7702026176358,,Protección Femenina,
55173,Mamadera Nature Sense Rosa X150,5181.35,NUK,NUK,4008600298298,,,,Mamaderas,
55174,Mamadera Nature Sense Celeste X150,5181.35,NUK,NUK,4008600298328,,,,Mamaderas,
55176,Mamadera Nature Sense Blanca X260,23667.1,NUK,NUK,4008600424628,,,,Mamaderas,
55177,Mamadera Nature Sense Celeste X260,5883.34,NUK,NUK,4008600298205,,,,Mamaderas,
55178,Mamadera Nature Sense Rosa X260,5883.34,NUK,NUK,4008600298175,,,,Mamaderas,
55179,Tetina Nature Sense Flujo S 0-6M X2U,1571.12,NUK,NUK,4008600253723,,,,Chupetes y Tetinas,
55181,Tetina Nature Sense Flujo M 6-18M X2U,12736.1,NUK,NUK,4008600424505,,,,Chupetes y Tetinas,
55182,"Exogel 0,1% Gel Dermico X30",26899.6,Casasco,Casasco,7791909118004,,,,Medicamentos Bajo Receta,true
55194,Sinamida Anticaspa Sha X200,439.9,Sinamida,Gezzi,7792369337189,,,,Suplementos y Complementos,true
55196,Paracne 10% Gel X70,39480.6,Panalab,Panalab,7798051852282,,,,Medicamentos Bajo Receta,true
55197,Artinovo Comprimido X30,21012.9,Artinovo,Bago,7790375269210,7790375267650,,,Suplementos Dietarios,true
55198,Solar Fps30 Spray Continuo X200,890.52,NIVEA,BEIERSDORF S.A.,4005900558275,,,,Protectores Solares,
55200,Solar Fps50 Facial Crema X50,16612.6,NIVEA,BEIERSDORF S.A.,7319470066793,,,,Protectores Solares,
55205,Boos Rainbow For Woman Edp X100,33813.5,Boos,PADOC (ACTIVE COSM.),7798332023936,,,,Fragancia Femenina,
55211,Actron Pediatrico 2% Sus X180,4744.64,Actron,Bayer Popular,7793640992011,,,,Medicamentos Bajo Receta,true
55212,Actron Pediatrico 4% Sus X180,19579,Bayer Popular,Bayer Popular,7793640992004,,,,Medicamentos Bajo Receta,true
5523,Ginelea Com X21,27710.3,Elea Phoenix,Elea Phoenix,7796285048419,,,,Medicamentos Bajo Receta,true
55251,Super Acondicionador Dove Factor Nutrición 60 170 ml,4243.81,DOVE,UNILEVER,7791293046839,7891150060852,,,Acondicionadores y Cremas,
55252,Acondicionador Dove Super Oleo Nutricion x170ml,4243.75,DOVE,UNILEVER,7791293046853,7891150060869,,,Acondicionadores y Cremas,
55259,Befol Com 75X30,21472.1,Biotenk,Biotenk,7796363001077,,,,Medicamentos Bajo Receta,true
55260,Befol Flex Com X10,9056.91,Biotenk,Biotenk,7796363000506,,,,Medicamentos Bajo Receta,true
55263,Ibufem Comprimido X8,3458.21,Ibufem,Biotenk,7796363003057,,,,Medicamentos Bajo Receta,true
55265,Vaso Evolution Magic Cup 360 +8Meses X230Ml,25405.3,NUK,NUK,4008600398509,4008600398356,,,Accesorios para Bebes y Maternidad,
5528,Ginkan Com 500X20,20233.6,Baliarda,Baliarda,7795338013404,,,,Medicamentos Bajo Receta,true
55287,Arceligasol Capsulas X30,1599.9,Arceligasol,Gezzi,7792369337134,,,,Suplementos y Complementos,true
55288,Clotrimazol Gezzi Crema X30,6999.9,Clotrimazol,Gezzi,7792369004364,,,,Medicamentos Bajo Receta,true
5529,Ginkan Com 500X8,9591.99,Baliarda,Baliarda,7795338013398,,,,Medicamentos Bajo Receta,true
55291,Salicremam Arnica Y Andirob Gel X40,8499,Salicrem,Gezzi,7792369000601,,,,Suplementos y Complementos,true
55295,Vertiente Encanto Tropical(M)Col.X120Ml,14926.4,Vertiente,SAINT JULIEN,7793487067002,,,,Fragancia Femenina,
55297,Vertiente Paraiso Tropical(M)Col.X120Ml,14926.4,Vertiente,SAINT JULIEN,7793487067026,,,,Fragancia Femenina,
55298,Vertiente Encanto Tropical(M)Body Lotion X200Ml,7416.27,Vertiente,SAINT JULIEN,7793487063196,,,,Cremas Corporales,
55299,Vertiente Alegria Tropical(M)Body Lotion X200Ml,7416.27,Vertiente,SAINT JULIEN,7793487063202,,,,Cremas Corporales,
553,Allopurinol Crav. Com 300X20,16508.2,Craveri,Craveri,7792234006202,,,,Medicamentos Bajo Receta,true
5530,Ginkan Ovu X12,33879.9,Baliarda,Baliarda,7795338001258,,,,Medicamentos Bajo Receta,true
55309,Cicaplast Baume Fps50 Pom X 40 G,47543.9,LA ROCHE POSAY,LA ROCHE,3337875876940,,,,Antiage,
5531,Ginkan Ovu X6,20348,Baliarda,Baliarda,7795338001180,,,,Medicamentos Bajo Receta,true
55312,Acondicionador Suavizante Klorane Avena 200 ml,40365,KLORANE,PIERRE FABRE,7798095411650,,,,Acondicionadores y Cremas,
55314,Acondicionador Voluminizador Klorane Lino 200ml,10960.7,KLORANE,PIERRE FABRE,7798095418833,,,,Acondicionadores y Cremas,
55317,Liftactiv Flexiteint 35 X30Ml,6595.45,VICHY,VICHY,3337871321574,,,,Antiage,
55318,Gel Fresco Limpiador X200 Ml,40356.3,VICHY,VICHY,3337871330125,,,,Limpieza,
55320,Tónico De Limpieza X200 Ml,46413.3,VICHY,VICHY,3337871330569,,,,Limpieza,
55323,Neovadiol Magistral Bálsamo Densificador Nutritivo X50 Ml,135875,VICHY,VICHY,3337875774017,,,,Antiage,
55326,Anti-Transpirante 48Hs Piel Sensible X50 Ml,51049.2,VICHY,VICHY,3337871320324,,,,Corporal,
55327,Liftactiv Shot Anti-Oxidante Y Anti-Fatiga X10 Ml,79075.5,VICHY,VICHY,3337875560931,,,,Antiage,
55334,Tampones Tampax Súper Absorbentes 8 Un,190.58,Tampax,PROCTER & GAMBLE,4015400151715,,,,Protección Femenina,
55335,Tampones Tampax Regular Absorbentes 8 Un,190.58,Tampax,PROCTER & GAMBLE,4015400151746,,,,Protección Femenina,
55342,Fortilac Laca X 7 Ml+Pincel Aplic,27790,Fortilac,Cassara,7795373001176,,,,Venta Libre,true
55343,Carbon Vegetal Activado Vent 3 Comprimido 250 Mg X 100,24451.5,Vent 3,Vent 3,7791939000133,,,,Suplementos y Complementos,true
55345,Paramen Vent 3 Com 50X30,50500,Vent 3,Vent 3,7791939000386,,,,Medicamentos Bajo Receta,true
55346,Ibuprofeno 2% Vent 3 Sus X90,330,Vent 3,Vent 3,7791939000584,,,,Medicamentos Bajo Receta,true
55347,Ibuprofeno 4% Vent 3 Sus X90,7820,Vent 3,Vent 3,7791939000928,,,,Medicamentos Bajo Receta,true
5535,Ginkgo Natufarma Com X60,10798,Natufarma,NATU,7795379100248,,,,Suplementos y Complementos,true
55350,Protector Mamario Donna X24,3265.87,Comodin,Comodin,7791229001826,,,,Cuidados de Mamá,
55353,Anatomico Juvenil Mediano Panalx8,7076.68,Comodin,Comodin,7791229152917,,,,Incontinencia,
55355,Fps30 Family Emulsion X400,28421.3,RAYITO DE SOL,SISCOM ARG.,7796045102931,,,,Protectores Solares,
55356,Fps40 Emulsion X200,19880.2,RAYITO DE SOL,SISCOM ARG.,7796045102344,,,,Protectores Solares,
55357,Aloe Y Manzanilla Post Solar Emulsion X200,11199.2,RAYITO DE SOL,SISCOM ARG.,7796045103082,,,,Post Solares,
55358,Fps60 Niños Mousse X150,25275,RAYITO DE SOL,SISCOM ARG.,7796045108063,,,,Protectores Solares,
55359,Fps50 S/Tacc Mousse X150,25275,RAYITO DE SOL,SISCOM ARG.,7796045108070,,,,Protectores Solares,
5537,Ginelea Md Com X21,19007.4,Elea Phoenix,Elea Phoenix,7796285048907,,,,Medicamentos Bajo Receta,true
55379,Les Cils Aer X15,42193.6,Les,Fortbenton,7794428312465,,,,Medicamentos Bajo Receta,true
55383,Rayito Fps6 Aceite Aerosolx170,17222.1,RAYITO DE SOL,SISCOM ARG.,7796045105109,,,,Bronceadores,
554,Allopurinol Crav. Com 300X40,27874.6,Craveri,Craveri,7792234006400,,,,Medicamentos Bajo Receta,true
55404,Elgydium Clinic Xeroleave Spray X 70 Ml,51003.8,Elgydium,ORAL CARE P.FABRE,3577056026645,3577056017117,,,Accesorios para el Cuidado Oral,
55410,Fluticort Nasal Aer 50X120,13840,Cassara,Cassara,7795373001749,,,,Medicamentos Bajo Receta,true
55421,Lactofilm Acqua Agua Micelar Limp.X 250Ml,38237.6,Lda,Lda,7798023474061,,,,Limpieza,true
55422,Mascarilla Fructis Hair Food Coco 350ml,11190.9,Fructis,GARNIER,7509552874044,7509552828030,,,Tratamiento y Reparación,
55424,Mascarilla Fructis Hair Food Banana 350ml,10380,Fructis,GARNIER,7509552874020,7509552828078,,,Tratamiento y Reparación,
55425,Mascarilla Fructis Hair Food Palta 350ml,11190.9,Fructis,GARNIER,7509552874013,,,,Tratamiento y Reparación,
55450,Base de Maquillaje  Fit Me Tono Natural Buff,23928.5,MAYBELLINE,MAYBELLINE,41554433487,3600531325077,,,Rostro,
55452,Base de Maquillaje Maybelline Fit Me Tono Rich Tan,23928.5,MAYBELLINE,MAYBELLINE,41554438185,3600531395544,,,Rostro,
55454,Zona Libre Rojo Familiar Locion X100 Ml,31190.8,ZONA LIBRE,FORMULAB,7798193950655,,,,Pediculosis,
55455,Tinta de Cejas Maybelline Brow Tattoo Tono Light ,16624.3,MAYBELLINE,MAYBELLINE,3600531417734,,,,Ojos,
55456,Tinta de Cejas Maybelline Brow Tattoo Tono Medium ,16624.3,MAYBELLINE,MAYBELLINE,3600531417758,3600531533564,,,Ojos,
55459,Demaquillante Ojos/Rostro Bifasico Tortulan,7773.88,Tortulan,SISC,7796045730134,,,,Limpieza y Desmaquillante,
55461,Cepillo De Dientes Colgate Pro Cuidado Suave 2 U,4080.8,COLGATE,COLGATE PALMOLIVE,7891024034590,,,,Cepillos Dentales,
55466,Defense Infantil Spray X100,21531.3,Off!,AS,7790520997470,7790520991355,,,Repelentes,
